Transaction_ID,Customer_ID,Product_ID,Transaction_Date,Units_Sold,Discount_Applied,Revenue,Clicks,Impressions,Conversion_Rate,Category,Region,Ad_CTR,Ad_CPC,Ad_Spend
52a83d16-cace-4373-ad22-e046821ae54f,Customer_1245,Product_885,2023-12-15,66,0.1,368.74,0,405,0.0,Toys,Asia,0.1353,0.25,33.83
cb8d31b3-027d-46e1-b330-60f501c91caf,Customer_2521,Product_74,2024-01-02,64,0.04,332.2,28,465,0.06,Home Appliances,Asia,0.1546,0.4,61.84
03a9331f-d62a-477f-84b8-c392a5b68459,Customer_14002,Product_141,2024-10-19,68,0.06,321.91,26,235,0.11,Home Appliances,Europe,0.1018,0.23,23.41
8ca1fba3-33fa-4ae2-841f-3d6d35c04bcf,Customer_3882,Product_149,2024-02-05,70,0.14,1064.54,33,426,0.08,Home Appliances,Europe,0.0776,1.6,124.16
6c42baa6-74fd-4b3e-a658-89f33835ab34,Customer_8109,Product_93,2024-06-17,71,0.09,507.96,39,293,0.13,Clothing,Europe,0.1459,0.58,84.62
ae6eda87-2442-4973-b3c8-a92adc3a3686,Customer_15951,Product_133,2024-11-26,66,0.18,139.4,34,104,0.33,Home Appliances,Europe,0.1398,0.93,130.01
3d19b67a-b2e0-444b-ad2d-71ffdac7d0f1,Customer_7974,Product_895,2024-06-03,69,0.15,1236.98,18,189,0.1,Home Appliances,Europe,0.0505,1.67,84.34
316368ae-32bb-4bd9-8c3f-3d48363ef578,Customer_18599,Product_316,2024-07-02,70,0.04,289.71,44,259,0.17,Electronics,Asia,0.109,1.22,132.98
ddc575f2-830a-458e-b15f-108cec7d493a,Customer_10210,Product_973,2024-01-24,61,0.19,27.49,12,448,0.03,Home Appliances,Asia,0.0253,0.37,9.36
977b1a62-9ac8-44ab-8de8-871aeb76ead3,Customer_941,Product_232,2024-10-04,67,0.28,898.44,1,82,0.01,Books,Europe,0.0911,1.53,139.38
f3f883dc-a29b-4f9b-aae3-98a12e9ef291,Customer_12612,Product_545,2024-01-22,69,0.1,112.4,25,139,0.18,Home Appliances,Europe,0.1243,1.61,200.12
1e58da17-038b-416a-b58f-d818d1f1adfa,Customer_8378,Product_469,2024-04-27,61,0.2,270.94,43,223,0.19,Home Appliances,Asia,0.1358,0.37,50.25
773d427c-416b-4fec-b431-7ec4e16922a7,Customer_14658,Product_153,2024-03-25,84,0.29,230.08,13,256,0.05,Clothing,North America,0.1059,1.32,139.79
f07b16c5-c5e3-47b9-b9f3-819565878bce,Customer_14314,Product_109,2024-06-18,63,0.3,222.05,21,380,0.06,Home Appliances,Asia,0.0851,1.23,104.67
600acdfc-74da-4e81-960c-a7a17b083979,Customer_19186,Product_845,2024-03-12,58,0.09,87.77,10,459,0.02,Books,Asia,0.0255,1.28,32.64
f928596f-d6cf-4cfd-8482-c6e848fa0a94,Customer_19354,Product_947,2023-12-26,73,0.1,1188.32,16,284,0.06,Electronics,Asia,0.0618,1.46,90.23
37d833d2-a96e-474c-9201-9a6ef76627c6,Customer_2926,Product_621,2024-07-11,74,0.28,143.14,35,159,0.22,Toys,Europe,0.1167,0.38,44.35
450717e8-992f-49d6-8da4-2002b9a59462,Customer_4265,Product_176,2024-09-23,66,0.1,212.16,16,175,0.09,Toys,Asia,0.1836,0.9,165.24
5e772bd1-1f7b-41f9-8f31-865efedc32de,Customer_2394,Product_681,2024-07-31,63,0.02,1129.78,34,489,0.07,Home Appliances,Asia,0.1432,1.12,160.38
c894060b-a72b-4a64-be48-2f1286291861,Customer_9134,Product_827,2024-07-05,68,0.21,645.97,20,132,0.15,Home Appliances,Europe,0.084,1.77,148.68
330f9c91-fad7-4537-bbcd-39a951bc9315,Customer_710,Product_206,2024-08-28,69,0.15,1238.92,24,50,0.48,Toys,Asia,0.1646,0.59,97.11
ebd75930-3c39-40d2-906b-7d8025357b80,Customer_18078,Product_24,2024-09-24,67,0.13,532.47,3,70,0.04,Clothing,Asia,0.0269,1.11,29.86
cc44caa8-4ffc-4017-b8a2-68e4f6be0a8c,Customer_6588,Product_557,2024-06-16,83,0.23,821.77,28,23,1.22,Home Appliances,North America,0.0278,0.99,27.52
b5deaf0c-8f27-4b61-b69a-179ff2d411af,Customer_4500,Product_297,2024-10-07,93,0.1,833.73,11,143,0.08,Electronics,North America,0.129,0.76,98.04
265a49c5-b5cb-448c-8e66-5631db292a45,Customer_4442,Product_658,2024-01-23,80,0.23,1092.11,26,247,0.11,Books,North America,0.1811,1.27,230.0
2027f760-267a-454d-a2b9-81544192499a,Customer_13605,Product_801,2024-07-22,89,0.1,478.91,34,454,0.07,Toys,North America,0.109,1.91,208.19
57dcca06-715f-4083-8912-d837e19b680c,Customer_4517,Product_645,2024-04-20,85,0.01,610.26,15,498,0.03,Clothing,North America,0.0457,0.98,44.79
4a2ea9fc-915a-45db-a107-efb738247e2c,Customer_2777,Product_103,2024-01-09,74,0.18,295.36,39,305,0.13,Toys,Europe,0.1565,0.17,26.61
dd00922c-8930-49dc-8e26-26bf385430f2,Customer_16171,Product_465,2024-01-06,84,0.24,111.0,11,285,0.04,Clothing,North America,0.1074,1.12,120.29
d7a7c271-d604-4357-9aaf-875064af260a,Customer_6392,Product_134,2024-03-04,63,0.08,577.76,16,220,0.07,Home Appliances,Asia,0.0685,1.71,117.14
2f51db64-11db-40a6-8b42-51c7dbf398c6,Customer_17135,Product_936,2024-04-21,74,0.18,155.56,32,43,0.74,Toys,Europe,0.1468,0.24,35.23
7056cec2-6cae-4331-b352-9d08154996ce,Customer_8205,Product_152,2024-01-08,69,0.2,315.39,31,386,0.08,Toys,Asia,0.1818,1.37,249.07
e247f1c5-ec16-4448-9501-e0adc2a72c6d,Customer_1378,Product_441,2024-09-30,79,0.18,582.7,41,326,0.13,Books,North America,0.0322,1.73,55.71
eb79885e-fb0b-461b-a036-13d0b2898310,Customer_13506,Product_314,2024-06-15,87,0.17,618.44,7,141,0.05,Clothing,North America,0.1825,0.76,138.7
1b3dcf2c-0604-492e-a352-535865df9205,Customer_755,Product_878,2024-07-15,64,0.12,128.35,18,262,0.07,Books,Europe,0.1368,1.14,155.95
6e1abe3d-6c7a-4840-b474-1e53e30da07d,Customer_4038,Product_516,2024-10-16,64,0.07,116.51,17,32,0.53,Clothing,Asia,0.0373,0.23,8.58
b83b830e-4752-467c-8624-cd8f836c022b,Customer_17635,Product_526,2024-07-04,71,0.01,183.02,45,294,0.15,Clothing,Europe,0.0563,1.35,76.01
4e37ba3a-8090-408a-8e88-8bdefe2e73e3,Customer_19633,Product_713,2023-12-20,92,0.17,887.93,11,345,0.03,Toys,North America,0.16,1.99,318.4
82c22ad1-e050-4728-a469-9d1d20d54ceb,Customer_3715,Product_645,2023-12-26,66,0.0,616.42,30,260,0.12,Clothing,Asia,0.1144,0.26,29.74
ff6c6698-7e15-456c-b840-43f4096cd5a9,Customer_3422,Product_226,2024-03-12,74,0.23,117.13,34,494,0.07,Toys,Europe,0.1965,1.12,220.08
fec553c4-6ac9-48f5-9d69-8e00cfff9907,Customer_10509,Product_219,2024-01-19,59,0.14,358.04,34,228,0.15,Books,Asia,0.0879,1.44,126.58
6eced538-ae9d-41cb-95c2-2e4fe71ee56b,Customer_1777,Product_437,2024-08-02,67,0.26,1072.06,13,365,0.04,Books,Europe,0.1542,0.46,70.93
d486578f-7c0a-4f7a-b575-554e66ca3db5,Customer_813,Product_178,2024-03-15,69,0.14,155.59,41,211,0.19,Toys,Asia,0.0816,0.74,60.38
6d0af06f-00f1-41f1-ba86-4d1f418c54d0,Customer_2981,Product_995,2024-06-09,64,0.04,151.34,26,350,0.07,Clothing,Asia,0.1076,1.53,164.63
9e30038b-46eb-4001-bd90-e1f5fc2f2440,Customer_1693,Product_882,2024-09-05,74,0.14,1165.18,3,163,0.02,Electronics,Asia,0.0189,1.77,33.45
d6115aa3-2a1f-4886-9a30-db417e9ea29f,Customer_11916,Product_167,2024-09-24,79,0.2,1166.72,21,392,0.05,Toys,Europe,0.07,0.48,33.6
646ec4d5-08dc-4e79-8c65-59def4a336cc,Customer_8162,Product_838,2024-08-16,81,0.01,1337.96,25,253,0.1,Electronics,Europe,0.096,0.37,35.52
25830c39-e1f9-4fb4-a1a4-13b24450eb2d,Customer_4579,Product_430,2024-04-14,81,0.09,856.78,44,92,0.48,Electronics,Europe,0.0332,1.27,42.16
da1e7d8d-c6dd-4dfe-bd0e-323f1abd1d86,Customer_1313,Product_37,2024-09-15,68,0.27,63.75,30,435,0.07,Books,Europe,0.1421,0.1,14.21
0f425a56-ecbe-4ca1-b5d0-50be5a1d110c,Customer_1193,Product_108,2024-10-10,91,0.13,774.2,8,239,0.03,Toys,North America,0.1316,0.25,32.9
f55092da-664f-4f20-83fb-089015770ec9,Customer_16590,Product_710,2024-08-22,74,0.23,267.54,44,386,0.11,Electronics,Asia,0.1723,0.94,161.96
a7dff067-ba1a-427d-b4c7-684e37b23df0,Customer_9643,Product_718,2024-05-26,63,0.23,68.98,13,11,1.18,Home Appliances,Asia,0.154,0.77,118.58
c61669c2-0137-47ea-bdbc-283e56e2be11,Customer_15567,Product_207,2024-04-16,66,0.12,52.86,28,281,0.1,Books,Europe,0.1051,1.36,142.94
80a528a8-7d3b-41d5-acbf-5e1c94b05628,Customer_12245,Product_869,2024-05-15,62,0.17,745.43,31,106,0.29,Books,Asia,0.1808,1.92,347.14
b5473cc2-566d-4808-880e-5d9c0e3ca005,Customer_6318,Product_109,2024-09-23,69,0.12,93.05,40,309,0.13,Home Appliances,Europe,0.1777,1.17,207.91
3c0afcbe-d5cb-488d-b015-38a61d59dd49,Customer_14432,Product_234,2024-11-29,239,0.17,1005.96,31,187,0.17,Toys,Europe,0.0866,1.38,119.51
12455b93-620b-44d6-b251-bded521ba604,Customer_11275,Product_362,2024-05-07,66,0.13,819.78,2,26,0.08,Home Appliances,Asia,0.1553,1.86,288.86
c57d7ad5-0da2-44e3-8c47-bbb5828753fc,Customer_3141,Product_135,2024-05-28,73,0.17,141.91,5,191,0.03,Electronics,Asia,0.1864,1.97,367.21
6176db90-4ed7-49e2-9e96-33580d34b510,Customer_13323,Product_628,2024-04-25,65,0.27,367.94,19,26,0.73,Home Appliances,Asia,0.0752,0.37,27.82
b082bd71-7c00-404d-9668-4021b66ca9b7,Customer_4409,Product_201,2023-12-27,81,0.1,93.08,47,93,0.51,Home Appliances,North America,0.0941,0.47,44.23
2b0b52cd-423d-42ac-bd84-a497221bc8d6,Customer_9644,Product_682,2024-05-10,72,0.27,1168.67,35,104,0.34,Home Appliances,Europe,0.166,0.32,53.12
2edf0912-d892-452a-912c-b134c25cd2fc,Customer_10497,Product_615,2024-07-17,62,0.08,1073.01,37,489,0.08,Books,Asia,0.0945,1.03,97.34
663dd36f-578e-471f-99b7-684f601df785,Customer_7528,Product_982,2024-11-14,69,0.22,1461.22,31,375,0.08,Clothing,Asia,0.1413,1.41,199.23
66a73ebe-1011-45fb-a49e-26f20fede61e,Customer_2041,Product_762,2024-09-26,69,0.23,234.35,24,411,0.06,Home Appliances,Europe,0.1179,0.28,33.01
26f24393-8031-445d-8213-87a1919bd702,Customer_14902,Product_653,2024-08-28,80,0.29,265.09,4,455,0.01,Electronics,Europe,0.1657,1.73,286.66
c065d3c1-9ba3-403c-a033-784a5f2a0a11,Customer_15986,Product_428,2024-04-01,95,0.03,52.97,8,271,0.03,Electronics,North America,0.1979,1.77,350.28
315e7634-5e9f-425e-9ce4-6de97c940165,Customer_10709,Product_14,2024-04-26,76,0.05,498.64,11,27,0.41,Clothing,Europe,0.1185,1.5,177.75
5915070b-9069-40c5-9fc6-99a4a930fcac,Customer_12036,Product_778,2024-06-19,80,0.03,20.91,24,485,0.05,Books,North America,0.0598,0.12,7.18
98edba2d-2a8b-45ac-9462-a4c3ae966fb5,Customer_1275,Product_268,2024-10-06,85,0.29,104.41,5,199,0.03,Home Appliances,North America,0.0787,0.47,36.99
d0bf6abe-191b-4914-869e-b8f2ede24133,Customer_8788,Product_170,2023-12-20,84,0.17,514.04,29,86,0.34,Home Appliances,North America,0.1544,1.44,222.34
e517fb47-e5ed-4c71-8f17-425fe76f7ca6,Customer_6147,Product_731,2024-10-19,66,0.14,164.6,41,12,3.42,Home Appliances,Asia,0.1482,1.81,268.24
61b466db-1fb8-4ea5-89c0-4175c4a551dc,Customer_6709,Product_531,2024-08-30,88,0.03,735.45,3,220,0.01,Clothing,North America,0.1458,1.13,164.75
ee8343f2-e06c-4b58-9b19-03a833dc19c4,Customer_10532,Product_910,2024-06-12,91,0.07,99.37,22,410,0.05,Toys,North America,0.1899,1.29,244.97
b7dcd5d9-e36c-4f68-a51b-d9ca830143af,Customer_19223,Product_131,2024-07-08,77,0.17,381.4,23,360,0.06,Clothing,Europe,0.1863,0.45,83.84
67f823b9-a595-4e29-8874-c8b81c9e80eb,Customer_11033,Product_647,2024-01-09,61,0.1,55.7,30,317,0.09,Books,Asia,0.0422,1.72,72.58
4d142940-4ef6-4a2d-86e2-8617512c848e,Customer_11712,Product_649,2023-12-13,71,0.03,743.37,26,140,0.19,Home Appliances,Europe,0.1176,0.4,47.04
9018680e-18a9-4988-bc00-0a9ed9345612,Customer_19701,Product_644,2024-05-10,83,0.01,190.66,10,306,0.03,Home Appliances,North America,0.1915,0.83,158.94
bd7c6760-bd84-4ec9-b20f-334db8ae33b1,Customer_15065,Product_833,2024-04-13,88,0.29,127.74,49,173,0.28,Clothing,North America,0.0885,0.36,31.86
8c18c461-42cc-4bc5-8d34-1e7c9267ef9b,Customer_4761,Product_917,2024-10-13,64,0.23,275.03,17,436,0.04,Home Appliances,Asia,0.1233,0.87,107.27
178cc6ef-a0e9-4645-9e9a-68739c38d514,Customer_14564,Product_831,2024-06-30,74,0.01,613.01,30,340,0.09,Electronics,Asia,0.1794,0.98,175.81
4c1a2640-ccfe-42ab-beb5-1d553fc07aa4,Customer_14986,Product_137,2024-11-27,73,0.16,1369.77,10,113,0.09,Toys,Asia,0.1439,1.99,286.36
0e97ce5e-8c4a-4015-9021-476d50a21a2d,Customer_4813,Product_622,2024-10-31,69,0.17,564.88,23,181,0.13,Clothing,Asia,0.175,0.12,21.0
f67fda82-3d65-4b4a-977c-5ba01f31c277,Customer_16315,Product_319,2023-12-20,67,0.11,295.04,32,398,0.08,Clothing,Asia,0.0529,0.34,17.99
7748c27e-8bcf-4420-adf7-7c3f8130d4f1,Customer_14958,Product_147,2024-02-05,81,0.06,719.8,39,113,0.35,Books,North America,0.0162,0.28,4.54
b27dc97e-e748-4795-a599-8ab2776d6e11,Customer_19328,Product_607,2024-06-17,75,0.24,523.97,23,364,0.06,Home Appliances,Europe,0.0959,1.99,190.84
64cc1097-ad18-48dd-8ef9-f11a9edc20d4,Customer_644,Product_428,2024-10-05,83,0.17,90.65,46,295,0.16,Electronics,Europe,0.1217,1.84,223.93
42725c4a-7e06-42c6-aa73-d3c4ebcffc25,Customer_19625,Product_543,2024-02-08,75,0.09,73.31,31,261,0.12,Clothing,Europe,0.1031,1.05,108.26
3d5942c2-68ef-42bb-a37c-ffaf760ced16,Customer_8021,Product_49,2024-07-22,66,0.3,349.64,8,249,0.03,Home Appliances,Asia,0.0265,1.52,40.28
5577b823-55cd-4565-986c-65f69f82ca2f,Customer_9704,Product_135,2024-04-17,84,0.14,220.56,6,181,0.03,Electronics,Europe,0.1568,0.33,51.74
4867b52b-1717-404f-93c5-410eb08eebc3,Customer_15839,Product_137,2024-08-01,72,0.16,684.89,10,327,0.03,Toys,Asia,0.1485,0.82,121.77
02f0f8fd-daf3-4fbd-9f11-2a5427eac47d,Customer_6450,Product_600,2024-04-22,78,0.24,542.7,4,387,0.01,Electronics,Asia,0.0955,0.41,39.15
29929a81-83c9-4a99-a33b-b8f304574fd0,Customer_4648,Product_449,2024-08-25,92,0.22,65.79,27,247,0.11,Toys,North America,0.0993,0.82,81.43
efefcbb6-6542-4f33-9635-45445ecc336b,Customer_4671,Product_389,2024-01-12,78,0.03,474.2,17,168,0.1,Toys,Europe,0.0319,0.34,10.85
127d17cd-1eea-41ad-992b-b8d073fc3e28,Customer_10588,Product_644,2024-07-10,72,0.21,304.29,30,42,0.71,Home Appliances,Europe,0.0629,0.81,50.95
c493b5e7-35ef-4cf7-93f4-a4b86756b66f,Customer_11466,Product_960,2024-12-04,83,0.2,1531.36,6,96,0.06,Toys,Europe,0.0709,0.59,41.83
f3ce60a3-75ec-40d7-a244-1b2b297f1523,Customer_8719,Product_981,2024-07-24,69,0.02,148.51,3,55,0.05,Books,Europe,0.0194,1.1,21.34
546bbc2f-a30b-4e85-866a-4acafaf2c361,Customer_18085,Product_913,2024-06-05,99,0.02,246.35,3,63,0.05,Electronics,North America,0.1082,0.87,94.13
631a6c91-9c29-41bf-9cff-0ecde09f1954,Customer_975,Product_84,2024-07-12,70,0.01,973.53,12,329,0.04,Books,Europe,0.1489,1.21,180.17
a2f51ffc-63a8-432f-90ef-8f2556403f40,Customer_14545,Product_700,2024-11-21,69,0.14,307.79,25,224,0.11,Clothing,Asia,0.1024,1.35,138.24
70341a0d-57aa-420d-a08e-9bd948297e69,Customer_10225,Product_58,2023-12-30,85,0.0,1369.92,17,173,0.1,Books,North America,0.1198,1.21,144.96
886bad03-9779-4a5e-8212-75a39f4c3372,Customer_10567,Product_218,2024-04-07,72,0.02,458.8,2,480,0.0,Books,Europe,0.0136,1.83,24.89
f3e61753-0d99-4d8b-875d-382d1f37cdd5,Customer_18619,Product_160,2024-10-09,79,0.2,1557.6,27,117,0.23,Electronics,Asia,0.1938,0.8,155.04
150b45b4-c563-4c46-a18c-e02402bd25b8,Customer_11620,Product_46,2024-01-20,90,0.03,353.7,23,325,0.07,Clothing,North America,0.0307,0.6,18.42
b280be8d-8531-4cc8-8590-ee395e0042aa,Customer_13164,Product_32,2024-01-28,66,0.06,30.69,43,70,0.61,Home Appliances,Asia,0.1096,0.71,77.82
c0af3e36-223d-4b32-8450-140d4019ab98,Customer_17669,Product_210,2024-06-03,81,0.11,25.92,10,379,0.03,Books,North America,0.1843,1.24,228.53
cc3fa70c-d1df-4091-afb5-5cc4b450811d,Customer_8624,Product_64,2024-07-20,92,0.08,1299.63,0,150,0.0,Clothing,North America,0.1398,0.38,53.12
25712e7b-ed14-43e9-9d1b-cc728dac23a7,Customer_10924,Product_243,2024-08-20,85,0.18,306.0,5,308,0.02,Home Appliances,North America,0.0411,1.14,46.85
b8709e6b-6a2a-4dd7-add4-ef605bc4d458,Customer_5387,Product_46,2024-08-23,91,0.2,583.42,36,387,0.09,Clothing,North America,0.1718,0.83,142.59
59f140e2-ffeb-40a3-86ab-3fe04c0a3bea,Customer_1683,Product_417,2024-04-08,85,0.01,391.24,18,487,0.04,Electronics,Europe,0.0361,0.69,24.91
d20ef7b2-62a9-4edb-8b71-b366f53068a5,Customer_14408,Product_944,2024-11-03,102,0.07,1215.58,23,23,1.0,Electronics,North America,0.08,1.57,125.6
88f84cea-a2b7-4428-a84a-41e881a0a55c,Customer_14411,Product_999,2024-07-25,65,0.13,1161.16,48,313,0.15,Books,Asia,0.1796,1.37,246.05
a2fac6e6-7b80-4935-b643-c1114ddf5518,Customer_7868,Product_965,2024-05-26,69,0.08,357.07,13,422,0.03,Clothing,Asia,0.0821,1.18,96.88
86e373c2-e6fd-4730-83b1-84061f3547c5,Customer_15843,Product_686,2024-07-30,76,0.25,1462.86,25,354,0.07,Home Appliances,Europe,0.1889,1.08,204.01
0d99e2ff-d481-48b2-889e-36fb08a902fc,Customer_7386,Product_854,2024-08-07,67,0.06,570.45,15,262,0.06,Home Appliances,Asia,0.0976,1.98,193.25
ade81a5c-d68e-4eba-96ce-c986f0cde4e1,Customer_12809,Product_396,2024-01-14,98,0.08,729.96,48,483,0.1,Toys,North America,0.1839,1.07,196.77
72122e88-c74a-476d-a77e-65fac0b344d6,Customer_16297,Product_265,2024-02-14,76,0.01,1204.63,21,53,0.4,Home Appliances,Europe,0.0321,0.77,24.72
6ae4701b-6d67-4a6e-b131-7028209b21ba,Customer_1219,Product_706,2024-03-21,97,0.05,323.36,1,98,0.01,Toys,North America,0.0666,1.93,128.54
1d8da02d-ab57-4874-b42f-d51d06e9e9db,Customer_12435,Product_61,2024-09-03,73,0.26,1432.28,9,485,0.02,Books,Europe,0.1742,1.13,196.85
6ff48ef8-6b45-4da1-b6d9-e5709ed364dd,Customer_639,Product_109,2024-03-23,70,0.17,351.06,34,151,0.23,Home Appliances,Asia,0.1769,0.93,164.52
fb50ebde-f09d-4e47-92ee-7a9b8d7fb697,Customer_4291,Product_130,2024-04-27,85,0.1,1155.49,41,309,0.13,Books,North America,0.0361,0.56,20.22
63d0408c-7690-4cab-b5a2-e7796c2f9b83,Customer_15186,Product_193,2024-09-06,79,0.09,1144.77,2,419,0.0,Clothing,Europe,0.0872,1.63,142.14
b4d403ec-036b-4462-8040-710451eaf704,Customer_15190,Product_734,2024-04-05,79,0.04,1244.25,34,98,0.35,Clothing,Europe,0.1726,0.21,36.25
bc2b1dc5-8ecd-4974-b40c-d997c4cad9e6,Customer_17563,Product_823,2024-11-16,78,0.14,234.5,24,284,0.08,Clothing,Europe,0.071,0.74,52.54
05f57fa7-4ccf-4900-b1c3-a2f5f5e5f79d,Customer_7946,Product_510,2023-12-15,90,0.04,745.37,49,308,0.16,Home Appliances,North America,0.1181,1.38,162.98
fca5d66a-1419-4579-9128-2905bf46eced,Customer_478,Product_503,2024-05-18,73,0.27,97.96,36,88,0.41,Home Appliances,Europe,0.1512,1.11,167.83
3daeec9b-4394-489a-98dc-f459ef30f1b8,Customer_17911,Product_372,2024-11-25,99,0.15,253.84,39,244,0.16,Electronics,North America,0.0619,0.51,31.57
1fd22c6f-4843-4ff2-881b-b3e4d903ba82,Customer_6433,Product_391,2024-01-23,73,0.18,190.34,0,76,0.0,Home Appliances,Europe,0.0907,1.29,117.0
25ff6852-cc7c-49d0-8b36-3b13e6166526,Customer_3691,Product_614,2024-05-20,81,0.27,1182.16,39,273,0.14,Clothing,Europe,0.1493,2.0,298.6
3ddc771f-5919-4aee-846e-d42c248a5666,Customer_8260,Product_195,2024-01-26,66,0.0,214.59,18,169,0.11,Books,Asia,0.1407,1.09,153.36
6766b8d5-0c2b-441b-8502-99820031384c,Customer_1282,Product_653,2024-09-06,85,0.15,634.71,7,304,0.02,Electronics,Europe,0.0144,0.23,3.31
8085a23c-f817-4df0-bdf5-573d09523364,Customer_15395,Product_612,2023-12-22,102,0.26,431.43,39,254,0.15,Electronics,North America,0.0224,0.48,10.75
45026a82-979d-46ce-9b41-c4081ef2e214,Customer_3317,Product_194,2024-03-26,88,0.19,666.92,11,375,0.03,Home Appliances,North America,0.1211,0.57,69.03
d1f08f7c-8d3a-4c3b-8c61-8b5c5b2af194,Customer_17506,Product_623,2024-07-31,88,0.13,494.54,19,459,0.04,Home Appliances,North America,0.0582,1.64,95.45
e380e187-8e06-4554-b52c-0b4515df8af0,Customer_2326,Product_75,2024-08-09,79,0.27,461.54,28,346,0.08,Clothing,Europe,0.0656,1.11,72.82
9e5c99bc-d1cf-491e-a95a-1279ab062dda,Customer_10130,Product_949,2024-05-27,88,0.25,878.31,6,416,0.01,Books,North America,0.1472,0.26,38.27
d674bd2d-fc73-42a9-9307-afb046cb0dae,Customer_17133,Product_509,2024-05-04,101,0.19,157.86,16,201,0.08,Electronics,North America,0.1201,1.94,232.99
50c70368-7961-48b3-ac00-0623757e2df7,Customer_3719,Product_583,2024-09-17,78,0.03,545.99,2,282,0.01,Home Appliances,Europe,0.0405,0.32,12.96
f7e23ac9-8d90-4c24-8416-938759a52074,Customer_15737,Product_796,2024-10-22,92,0.19,141.98,37,122,0.3,Home Appliances,North America,0.0805,1.52,122.36
fece69ed-d338-42af-a9b7-4d33bd8ffbcb,Customer_8171,Product_544,2024-08-15,66,0.17,339.06,22,60,0.37,Books,Asia,0.1316,0.55,72.38
2372eeed-3b27-4b7e-bade-793cbbb1a278,Customer_9485,Product_267,2024-04-04,68,0.13,708.21,30,58,0.52,Books,Asia,0.1115,0.72,80.28
684c51ee-dc2b-4435-8772-8f16807a4a93,Customer_19855,Product_817,2024-05-10,87,0.18,339.45,1,352,0.0,Electronics,Europe,0.1352,1.5,202.8
6285975c-93cb-4a8d-a2bf-61b5146c5e31,Customer_11403,Product_656,2023-12-18,88,0.06,193.15,18,138,0.13,Books,North America,0.1025,0.52,53.3
f5238447-60cb-4e16-ac3a-0a2d4a15fc5f,Customer_1254,Product_93,2024-01-05,71,0.24,212.12,22,412,0.05,Clothing,Asia,0.0727,1.04,75.61
b1d3ca1a-a55c-447c-8340-fc4b7629e018,Customer_17156,Product_726,2024-11-02,79,0.3,106.97,8,242,0.03,Clothing,Europe,0.1593,0.68,108.32
71314f81-608b-4136-8e21-dbc78dc15069,Customer_2569,Product_246,2024-10-16,77,0.24,516.45,33,419,0.08,Toys,Asia,0.0839,1.87,156.89
b7b31611-1cc5-40c3-82f0-1e9e297d635c,Customer_2306,Product_490,2024-01-18,97,0.27,378.04,7,388,0.02,Clothing,North America,0.1272,1.17,148.82
2406c77c-c7c4-4af1-9852-9d71a2c04b7a,Customer_10858,Product_466,2024-07-04,85,0.26,222.18,12,165,0.07,Books,North America,0.1017,1.35,137.29
75f0a69b-d820-49ef-b767-8747e240383c,Customer_10436,Product_609,2024-03-31,98,0.27,213.83,43,461,0.09,Clothing,North America,0.1218,0.43,52.37
5c620c92-f12e-4415-98b1-23fd210bfdf9,Customer_3866,Product_912,2024-03-27,91,0.23,67.71,49,38,1.29,Home Appliances,North America,0.1329,1.49,198.02
bcf6c247-32b1-4ca7-9980-3dbc0ddf2d19,Customer_8261,Product_479,2024-03-17,83,0.2,350.46,26,150,0.17,Toys,Europe,0.0994,1.28,127.23
895302cf-b788-45b6-b5f0-345471f00c35,Customer_13596,Product_871,2024-08-25,97,0.03,218.72,37,238,0.16,Clothing,North America,0.175,1.28,224.0
359ddbf6-8e53-41a8-913d-82b857b58d55,Customer_6717,Product_284,2024-11-20,78,0.25,614.34,18,204,0.09,Home Appliances,Europe,0.0152,0.46,6.99
e68ee069-49aa-4300-946d-3d2fd7594f14,Customer_11827,Product_178,2023-12-11,75,0.13,78.7,47,400,0.12,Toys,Asia,0.1615,0.59,95.28
ab58343d-3ccf-4535-b77b-e46f716beb53,Customer_12385,Product_859,2024-02-13,67,0.06,51.72,41,321,0.13,Books,Asia,0.106,0.84,89.04
96bb3a8c-c288-490e-bd2b-bcada407d8d2,Customer_3344,Product_664,2024-04-05,98,0.27,284.83,28,325,0.09,Toys,North America,0.1994,1.2,239.28
09183dd5-8273-4a53-861b-dcd3e4812649,Customer_3849,Product_768,2024-01-01,83,0.11,165.72,45,103,0.44,Clothing,Europe,0.0955,0.98,93.59
39c8bd92-963c-4d69-9e3f-02ec3b8c5484,Customer_5252,Product_470,2024-03-11,79,0.2,324.86,29,485,0.06,Electronics,Asia,0.1248,0.78,97.34
edcb4f85-55b7-412e-b061-28bce9ea5f4a,Customer_12348,Product_286,2024-03-12,79,0.16,611.22,47,435,0.11,Toys,Asia,0.1037,1.02,105.77
7e76a8cf-2208-49ba-bfe0-64fe4ec55ee6,Customer_9487,Product_680,2024-01-26,90,0.08,310.49,43,178,0.24,Home Appliances,North America,0.157,0.34,53.38
02b63406-39cb-413c-9b59-c9516f2ac04f,Customer_5566,Product_314,2024-01-31,98,0.12,874.26,2,489,0.0,Clothing,North America,0.0434,1.64,71.18
4af304db-9353-491a-94c8-19967418456e,Customer_7213,Product_995,2024-10-31,75,0.18,517.09,22,153,0.14,Clothing,Asia,0.1197,0.63,75.41
0324f112-eeb6-457b-a7ee-70cd2becac65,Customer_10517,Product_960,2024-02-16,75,0.06,449.84,2,63,0.03,Toys,Asia,0.0456,0.49,22.34
